date,Open,High,Low,Close,Volume
2018-04-18,200.24,200.94,199.4,199.51,2872900.0
2018-04-19,199.99,201.48,199.2,200.38,2726500.0
2018-04-20,200.94,201.0,198.92,200.13,3705800.0
2018-04-23,200.22,200.84,198.52,199.42,2672600.0
2018-04-24,199.87,200.66,195.23,196.8,3718200.0
2018-04-25,196.18,197.36,194.41,196.8,3204400.0
2018-04-26,196.63,197.96,196.24,197.03,2388500.0
2018-04-27,196.93,197.55,195.83,197.23,2558900.0
2018-04-30,197.39,198.1,193.62,193.73,4247500.0
2018-05-01,193.76,195.3,192.75,195.11,3235000.0
2018-05-02,195.07,195.07,192.98,193.31,3885500.0
2018-05-03,192.81,192.99,189.8,191.61,5059400.0
2018-05-04,192.04,196.24,190.19,195.64,4919100.0
2018-05-07,196.0,197.82,195.76,197.06,3692100.0
2018-05-08,197.4,197.4,194.7,196.24,4189600.0
2018-05-09,197.0,200.05,196.28,199.87,3290600.0
2018-05-10,200.43,201.29,198.92,201.2,2957300.0
2018-05-11,200.62,202.41,198.9,199.3,3917700.0
2018-05-14,200.0,200.65,198.66,199.18,3264600.0
2018-05-15,198.79,198.93,196.18,197.36,3380000.0
2018-05-16,196.86,198.38,196.4,197.83,2927400.0
2018-05-17,197.74,197.85,196.62,197.49,2604200.0
2018-05-18,197.52,197.64,195.77,196.06,3137100.0
2018-05-21,197.77,198.63,197.01,197.91,3005500.0
2018-05-22,198.02,198.89,197.18,198.13,3162000.0
2018-05-23,197.4,197.71,194.95,195.95,3782100.0
2018-05-24,196.06,196.26,193.92,194.83,3206200.0
2018-05-25,193.89,194.75,193.21,194.15,3031000.0
2018-05-29,192.9,193.11,188.62,189.87,8860600.0
2018-05-30,191.9,194.9,191.33,194.1,4307600.0
2018-05-31,194.29,194.29,191.42,191.53,5787500.0
2018-06-01,192.9,193.38,191.59,192.23,3817800.0
2018-06-04,193.0,193.41,191.25,191.3,4444500.0
2018-06-05,191.37,191.4,190.14,190.77,4293700.0
2018-06-06,191.69,194.0,191.57,193.99,4017500.0
2018-06-07,194.66,195.68,193.75,195.57,4340300.0
2018-06-08,195.34,196.4,194.27,196.01,3757800.0
2018-06-11,196.3,196.74,195.19,195.33,3465600.0
2018-06-12,195.97,195.99,194.71,195.27,3047000.0
2018-06-13,195.13,196.0,194.26,194.55,3704900.0
2018-06-14,194.92,195.0,192.04,192.5,4947200.0
2018-06-15,192.28,192.5,190.52,191.76,7341000.0
2018-06-18,190.64,191.36,189.91,191.11,3773800.0
2018-06-19,190.05,191.18,189.35,190.35,4035300.0
2018-06-20,190.47,190.89,189.2,189.5,5234200.0
2018-06-21,189.05,189.84,187.97,188.86,4977900.0
2018-06-22,190.0,190.48,188.66,188.91,5268000.0
2018-06-25,188.63,188.83,185.18,186.73,6062400.0
2018-06-26,186.52,187.62,185.78,186.44,4324600.0
2018-06-27,186.5,187.89,184.75,184.91,4426400.0
2018-06-28,185.43,187.94,185.16,187.09,4218500.0
2018-06-29,188.46,189.28,186.29,186.65,5185700.0
2018-07-02,186.09,188.1,185.97,187.83,3521000.0
2018-07-03,188.46,188.73,185.72,186.02,2031200.0
2018-07-05,187.07,187.63,186.23,187.5,3310200.0
2018-07-06,187.5,188.69,186.52,187.56,2818800.0
2018-07-09,188.11,189.82,187.82,189.64,3504700.0
2018-07-10,189.75,190.62,189.15,189.9,2685500.0
2018-07-11,188.73,190.64,188.56,189.91,3343100.0
2018-07-12,190.9,190.99,188.91,189.96,3040600.0
2018-07-13,189.77,191.29,189.13,190.96,2693700.0
2018-07-16,190.7,192.23,190.7,192.0,2624300.0
2018-07-17,192.0,192.19,190.27,190.41,3725000.0
2018-07-18,195.5,201.4,195.35,200.44,10469600.0
