date,Open,High,Low,Close,Volume
2019-03-04,104.92,105.92,103.27,104.19,12466285.0
2019-03-05,104.13,104.55,103.26,104.11,10856646.0
2019-03-06,103.86,104.57,103.55,103.72,9070782.0
2019-03-07,103.25,103.47,102.16,102.97,12705739.0
2019-03-08,101.99,103.23,101.99,103.01,10582371.0
2019-03-11,103.98,104.55,103.66,104.35,9763235.0
2019-03-12,104.59,104.79,103.75,104.04,10219100.0
2019-03-13,104.19,104.98,103.95,104.39,13022241.0
2019-03-14,104.5,105.87,104.46,105.34,10926470.0
2019-03-15,105.41,106.8,105.23,106.55,24811730.0
2019-03-18,106.55,107.79,106.5,107.19,12935514.0
2019-03-19,108.2,108.4,106.55,106.8,12889267.0
2019-03-20,106.43,106.65,104.41,104.52,14920658.0
2019-03-21,103.49,103.49,102.28,102.87,19751044.0
2019-03-22,101.82,102.32,99.52,99.76,31115189.0
2019-03-25,99.59,100.57,98.09,98.93,21032295.0
2019-03-26,99.82,100.4,98.82,99.92,15987129.0
2019-03-27,99.88,100.45,99.08,99.58,12753234.0
2019-03-28,100.0,100.8,99.74,100.71,12454070.0
2019-03-29,101.54,101.99,100.59,101.23,14523395.0
2019-04-01,102.15,104.68,102.12,104.64,17499280.0
2019-04-02,104.6,105.44,104.33,105.14,10295539.0
2019-04-03,105.81,106.36,104.79,105.35,11499209.0
2019-04-04,104.55,105.73,104.45,105.56,11952078.0
2019-04-05,105.8,106.11,104.99,105.31,9933660.0
2019-04-08,105.11,105.65,104.91,105.65,8056282.0
2019-04-09,105.08,105.2,104.25,104.87,9092188.0
2019-04-10,105.13,105.72,104.47,105.34,10882304.0
2019-04-11,105.71,106.73,105.56,106.23,11183845.0
2019-04-12,109.44,111.85,108.88,111.21,25834073.0
2019-04-15,110.92,111.0,109.12,109.94,15163815.0
2019-04-16,109.9,111.39,109.86,111.1,11583232.0
2019-04-17,111.7,114.66,111.01,114.3,17791890.0
2019-04-18,114.53,114.95,113.33,113.46,12501949.0
2019-04-22,112.83,113.93,112.66,113.6,7975860.0
2019-04-23,113.0,114.37,112.85,113.74,9193318.0
2019-04-24,113.26,114.15,112.81,113.55,9245743.0
2019-04-25,113.01,114.15,112.5,113.61,9311768.0
2019-04-26,113.95,114.58,113.6,114.47,7889519.0
2019-04-29,114.6,117.16,114.45,116.12,14242237.0
2019-04-30,116.43,116.72,115.26,116.05,11389147.0
2019-05-01,115.72,117.0,115.11,115.16,10412881.0
2019-05-02,115.17,115.78,114.58,115.41,8613305.0
2019-05-03,116.0,116.68,115.67,116.12,8185409.0
2019-05-06,114.18,115.47,113.72,115.09,9387010.0
2019-05-07,114.03,114.03,112.29,113.21,15017725.0
2019-05-08,112.66,113.67,112.46,112.61,9576075.0
2019-05-09,111.14,112.74,110.58,112.52,12205866.0
2019-05-10,111.75,112.84,110.54,112.51,13189381.0
2019-05-13,110.08,110.45,108.98,109.45,13783652.0
2019-05-14,109.55,111.72,109.5,110.32,10503672.0
2019-05-15,109.21,110.9,108.61,109.9,10142048.0
2019-05-16,110.62,112.17,110.59,111.31,9672729.0
2019-05-17,110.0,111.75,109.83,110.77,9570477.0
2019-05-20,110.58,111.81,110.37,111.35,8518244.0
2019-05-21,111.44,111.92,111.22,111.73,7967976.0
2019-05-22,111.4,111.79,110.75,110.82,7918898.0
2019-05-23,109.64,109.79,107.5,108.64,14557969.0
2019-05-24,109.52,109.96,109.19,109.71,8537252.0
2019-05-28,109.2,109.83,108.44,108.52,11665579.0
2019-05-29,107.45,108.4,107.06,108.22,9966365.0
2019-05-30,108.65,109.18,106.54,107.06,10367822.0
2019-05-31,105.56,106.59,104.84,105.96,10952857.0
2019-06-03,105.8,106.86,105.3,106.46,11680745.0
2019-06-04,107.85,109.9,107.13,109.74,12858587.0
2019-06-05,109.86,110.38,108.64,110.13,8340484.0
2019-06-06,110.15,110.87,108.93,110.37,8726664.0
2019-06-07,109.7,110.02,108.96,109.16,10618932.0
2019-06-10,110.75,111.21,110.22,110.34,11380602.0
2019-06-11,110.82,111.57,110.37,110.68,9847999.0
2019-06-12,110.7,110.9,108.89,109.27,9670511.0
2019-06-13,109.46,110.16,109.05,109.54,8406903.0
2019-06-14,109.57,110.3,108.63,109.82,9077685.0
2019-06-17,109.7,110.37,109.06,109.22,8128583.0
2019-06-18,109.01,111.41,108.98,110.71,11057340.0
2019-06-19,110.82,111.59,109.695,109.91,13126542.0
2019-06-20,110.88,111.085,109.0331,110.19,13638199.0
2019-06-21,110.19,111.67,109.09,109.44,27089546.0
2019-06-24,109.28,109.77,108.54,108.66,13039577.0
2019-06-25,108.68,108.98,107.67,107.76,18660111.0
2019-06-26,108.3,109.31,108.16,108.48,10324609.0
2019-06-27,108.84,109.55,108.44,108.84,10906607.0
2019-06-28,111.04,112.43,110.9,111.8,21634683.0
2019-07-01,113.23,114.52,113.08,113.68,12762478.0
2019-07-02,113.51,114.2,113.22,113.8,10182625.0
2019-07-03,113.34,113.87,112.26,112.82,6849443.0
2019-07-05,113.51,114.27,112.92,113.49,7929536.0
2019-07-08,112.96,113.48,112.5,112.87,6917209.0
2019-07-09,112.28,113.49,112.15,113.35,8947322.0
2019-07-10,113.37,113.83,112.74,113.02,9242253.0
2019-07-11,113.37,114.36,113.12,114.1,11595170.0
2019-07-12,114.13,115.35,113.93,115.3,10783395.0
2019-07-15,115.54,115.57,113.53,113.9,12946597.0
2019-07-16,113.48,115.5,112.92,115.12,16944998.0
2019-07-17,114.43,114.94,113.73,113.99,13120924.0
2019-07-18,113.93,115.07,113.55,114.67,9400654.0
2019-07-19,114.89,115.12,113.4,113.54,10402772.0
2019-07-22,112.91,114.45,112.77,114.27,9061487.0
2019-07-23,114.88,116.45,114.82,116.36,12752167.0
2019-07-24,115.58,116.88,115.52,116.83,10011034.0
2019-07-25,116.89,117.24,115.32,115.71,10138368.0
2019-07-26,115.77,116.51,115.53,116.22,12800364.0
2019-07-29,116.46,117.18,115.79,115.85,8500370.0
2019-07-30,115.19,116.08,114.76,115.59,7121146.0
2019-07-31,116.1,116.18,114.86,116.0,13647968.0
2019-08-01,115.33,116.8,112.6,112.94,15664530.0
2019-08-02,112.4,113.43,111.4,112.93,11025527.0
2019-08-05,110.79,110.98,108.27,109.57,15855328.0
2019-08-06,110.05,110.5,108.34,110.43,10203487.0
2019-08-07,108.0,108.28,105.94,108.03,17320865.0
2019-08-08,109.05,110.08,108.72,109.86,10903331.0
2019-08-09,109.35,110.45,108.29,109.74,9980834.0
2019-08-12,108.44,108.5146,107.21,107.68,9266348.0
2019-08-13,107.95,110.33,107.03,109.34,12236560.0
2019-08-14,106.3,106.91,104.45,104.8,19491849.0
2019-08-15,104.82,106.38,104.34,105.2,13365567.0
2019-08-16,106.37,107.98,105.87,107.72,11830550.0
2019-08-19,109.63,109.75,108.42,108.69,8265570.0
2019-08-20,107.85,108.44,107.24,107.31,8376105.0
2019-08-21,108.21,108.43,107.45,107.61,8189648.0
2019-08-22,108.37,109.27,107.93,108.72,9343395.0
2019-08-23,108.0,108.78,105.11,106.02,14764096.0
2019-08-26,106.62,106.99,106.01,106.87,8211955.0
2019-08-27,107.35,107.56,104.84,105.74,14335951.0
2019-08-28,105.08,107.21,105.04,106.8,10584137.0
2019-08-29,108.14,109.89,108.02,109.22,10002439.0
2019-08-30,109.84,110.56,109.47,109.86,10170206.0
2019-09-03,108.98,108.99,107.32,108.56,9867833.0
2019-09-04,109.45,110.22,108.56,109.87,6929198.0
2019-09-05,111.25,113.72,111.2,112.37,13224675.0
2019-09-06,112.66,112.98,111.96,112.61,7836589.0
2019-09-09,113.71,116.06,113.6,115.4,13983434.0
2019-09-10,116.3,117.27,115.73,116.87,14330294.0
2019-09-11,116.89,117.2,115.38,117.19,9905010.0
2019-09-12,116.55,118.47,115.92,117.91,12281879.0
2019-09-13,119.0,120.4,118.75,120.23,16256651.0
2019-09-16,118.9,119.87,118.38,119.16,11873407.0
2019-09-17,118.42,118.61,117.24,118.57,10817417.0
2019-09-18,118.32,120.08,117.75,119.76,10713520.0
2019-09-19,119.7,120.34,119.09,119.38,9458820.0
2019-09-20,119.74,120.34,118.87,118.9,22075596.0
2019-09-23,117.78,119.12,117.68,118.88,9183072.0
2019-09-24,118.75,119.26,117.04,117.33,11850898.0
2019-09-25,117.27,118.36,117.12,118.0,9417130.0
2019-09-26,117.88,118.05,116.95,117.03,9918237.0
2019-09-27,117.96,118.64,117.28,117.72,10207848.0
2019-09-30,118.36,118.77,117.22,117.69,9799593.0
2019-10-01,118.4,119.0,115.41,115.55,11327235.0
2019-10-02,114.81,114.9,112.93,113.25,12621579.0
2019-10-03,112.27,112.91,110.52,112.19,13018567.0
2019-10-04,112.34,114.94,112.27,114.62,9619571.0
2019-10-07,114.19,115.5,114.07,114.37,6807677.0
2019-10-08,113.06,113.06,111.66,111.82,11587216.0
2019-10-09,112.67,113.16,112.07,112.63,7331896.0
2019-10-10,113.14,115.4,113.0,114.21,11169000.0
2019-10-11,116.03,117.99,115.87,116.14,15187536.0
2019-10-14,115.85,116.87,115.66,116.45,8864899.0
2019-10-15,118.85,121.59,117.87,119.96,30519044.0
2019-10-16,119.96,120.62,119.38,119.68,11630767.0
2019-10-17,120.75,121.57,119.88,120.35,11063087.0
2019-10-18,120.0,121.02,119.86,120.56,10417417.0
2019-10-21,122.05,123.77,121.99,123.55,13269316.0
2019-10-22,123.45,125.1,123.12,124.79,12654722.0
2019-10-23,124.2,125.15,124.17,125.12,9395088.0
2019-10-24,125.29,125.66,124.07,125.03,8054250.0
2019-10-25,125.0,126.65,124.75,126.03,9053809.0
2019-10-28,126.57,127.21,126.4,126.51,9370791.0
2019-10-29,126.06,127.42,125.94,126.43,9680627.0
2019-10-30,126.05,126.26,124.92,125.73,8513252.0
2019-10-31,125.49,125.73,123.86,124.92,11589021.0
2019-11-01,126.2,127.99,126.02,127.8,11675083.0
2019-11-04,129.08,129.42,128.56,128.82,9158648.0
2019-11-05,129.39,130.3,128.84,129.1,13740603.0
2019-11-06,128.69,129.84,128.58,129.3,11231073.0
2019-11-07,130.43,131.29,129.92,130.0,13527401.0
2019-11-08,129.88,130.4,129.25,130.38,9293368.0
2019-11-11,129.6,130.1,129.35,129.92,8679006.0
2019-11-12,129.63,130.62,129.01,129.16,9098990.0
2019-11-13,128.13,128.82,127.42,128.48,8096654.0
2019-11-14,127.72,128.84,127.59,128.6,8483395.0
2019-11-15,129.23,129.53,128.4,129.53,10163564.0
2019-11-18,129.56,130.65,128.99,130.62,8749271.0
2019-11-19,130.99,131.25,130.18,130.58,8822987.0
2019-11-20,130.3,130.62,128.94,129.63,11782789.0
2019-11-21,130.0,130.72,129.39,129.93,7568586.0
2019-11-22,130.15,131.22,130.1,130.79,8166883.0
2019-11-25,131.25,132.07,130.87,131.49,10068496.0
2019-11-26,131.82,131.82,130.36,131.67,10494979.0
2019-11-27,132.29,132.43,131.65,132.06,6607522.0
